x-axis,1,4
second,Volt,Volt
-100.4000E-03,-508.4531E-03,+367.0312E-03
-100.2000E-03,-508.4531E-03,+367.0312E-03
-100.0000E-03,+496.4297E-03,+357.2656E-03
-99.8000E-03,+499.3594E-03,+337.7344E-03
-99.6000E-03,+500.3359E-03,+318.2031E-03
-99.4000E-03,+500.3359E-03,+300.6250E-03
-99.2000E-03,+500.3359E-03,+281.0937E-03
-99.0000E-03,+500.3359E-03,+261.5625E-03
-98.8000E-03,+500.3359E-03,+243.9844E-03
-98.6000E-03,+500.3359E-03,+226.4062E-03
-98.4000E-03,+500.3359E-03,+208.8281E-03
-98.2000E-03,+500.3359E-03,+193.2031E-03
-98.0000E-03,+500.3359E-03,+175.6250E-03
-97.8000E-03,+500.3359E-03,+160.0000E-03
-97.6000E-03,+500.3359E-03,+144.3750E-03
-97.4000E-03,+500.3359E-03,+126.7969E-03
-97.2000E-03,+500.3359E-03,+113.1250E-03
-97.0000E-03,+500.3359E-03,+97.5000E-03
-96.8000E-03,+500.3359E-03,+81.8750E-03
-96.6000E-03,+500.3359E-03,+68.2031E-03
-96.4000E-03,+500.3359E-03,+54.5312E-03
-96.2000E-03,+500.3359E-03,+40.8594E-03
-96.0000E-03,+500.3359E-03,+27.1875E-03
-95.8000E-03,+500.3359E-03,+15.4687E-03
-95.6000E-03,+500.3359E-03,+1.7969E-03
-95.4000E-03,+500.3359E-03,-9.9219E-03
-95.2000E-03,+500.3359E-03,-21.6406E-03
-95.0000E-03,+500.3359E-03,-33.3594E-03
-94.8000E-03,+500.3359E-03,-45.0781E-03
-94.6000E-03,+500.3359E-03,-56.7969E-03
-94.4000E-03,+500.3359E-03,-66.5625E-03
-94.2000E-03,+500.3359E-03,-78.2813E-03
-94.0000E-03,+500.3359E-03,-90.0000E-03
-93.8000E-03,+500.3359E-03,-99.7656E-03
-93.6000E-03,+500.3359E-03,-111.4844E-03
-93.4000E-03,+500.3359E-03,-121.2500E-03
-93.2000E-03,+500.3359E-03,-131.0156E-03
-93.0000E-03,+500.3359E-03,-140.7813E-03
-92.8000E-03,+500.3359E-03,-150.5469E-03
-92.6000E-03,+500.3359E-03,-158.3594E-03
-92.4000E-03,+500.3359E-03,-166.1719E-03
-92.2000E-03,+500.3359E-03,-175.9375E-03
-92.0000E-03,+500.3359E-03,-183.7500E-03
-91.8000E-03,+501.3125E-03,-193.5156E-03
-91.6000E-03,+500.3359E-03,-201.3281E-03
-91.4000E-03,+500.3359E-03,-209.1406E-03
-91.2000E-03,+500.3359E-03,-216.9531E-03
-91.0000E-03,+500.3359E-03,-224.7656E-03
-90.8000E-03,+501.3125E-03,-234.5313E-03
-90.6000E-03,+501.3125E-03,-242.3438E-03
-90.4000E-03,+501.3125E-03,-248.2031E-03
-90.2000E-03,+500.3359E-03,-256.0156E-03
-90.0000E-03,+500.3359E-03,-263.8281E-03
-89.8000E-03,+501.3125E-03,-271.6406E-03
-89.6000E-03,+500.3359E-03,-279.4531E-03
-89.4000E-03,+500.3359E-03,-285.3125E-03
-89.2000E-03,+500.3359E-03,-293.1250E-03
-89.0000E-03,+500.3359E-03,-298.9844E-03
-88.8000E-03,+500.3359E-03,-304.8438E-03
-88.6000E-03,+500.3359E-03,-312.6563E-03
-88.4000E-03,+501.3125E-03,-318.5156E-03
-88.2000E-03,+501.3125E-03,-324.3750E-03
-88.0000E-03,+500.3359E-03,-330.2344E-03
-87.8000E-03,+500.3359E-03,-336.0938E-03
-87.6000E-03,+501.3125E-03,-341.9531E-03
-87.4000E-03,+501.3125E-03,-347.8125E-03
-87.2000E-03,+500.3359E-03,-351.7188E-03
-87.0000E-03,+500.3359E-03,-357.5781E-03
-86.8000E-03,+501.3125E-03,-363.4375E-03
-86.6000E-03,+500.3359E-03,-369.2969E-03
-86.4000E-03,+500.3359E-03,-373.2031E-03
-86.2000E-03,+500.3359E-03,-379.0625E-03
-86.0000E-03,+500.3359E-03,-384.9219E-03
-85.8000E-03,+500.3359E-03,-388.8281E-03
-85.6000E-03,+501.3125E-03,-392.7344E-03
-85.4000E-03,+500.3359E-03,-398.5938E-03
-85.2000E-03,+500.3359E-03,-402.5000E-03
-85.0000E-03,+500.3359E-03,-406.4063E-03
-84.8000E-03,+500.3359E-03,-412.2656E-03
-84.6000E-03,+500.3359E-03,-416.1719E-03
-84.4000E-03,+500.3359E-03,-420.0781E-03
-84.2000E-03,+501.3125E-03,-425.9375E-03
-84.0000E-03,+501.3125E-03,-431.7969E-03
-83.8000E-03,+501.3125E-03,-435.7031E-03
-83.6000E-03,+501.3125E-03,-439.6094E-03
-83.4000E-03,+501.3125E-03,-443.5156E-03
-83.2000E-03,+501.3125E-03,-447.4219E-03
-83.0000E-03,+501.3125E-03,-451.3281E-03
-82.8000E-03,+500.3359E-03,-455.2344E-03
-82.6000E-03,+500.3359E-03,-459.1406E-03
-82.4000E-03,+500.3359E-03,-463.0469E-03
-82.2000E-03,+500.3359E-03,-466.9531E-03
-82.0000E-03,+501.3125E-03,-468.9063E-03
-81.8000E-03,+501.3125E-03,-472.8125E-03
-81.6000E-03,+500.3359E-03,-476.7188E-03
-81.4000E-03,+500.3359E-03,-480.6250E-03
-81.2000E-03,+501.3125E-03,-484.5313E-03
-81.0000E-03,+500.3359E-03,-488.4375E-03
-80.8000E-03,+501.3125E-03,-492.3438E-03
-80.6000E-03,+500.3359E-03,-496.2500E-03
-80.4000E-03,+500.3359E-03,-498.2031E-03
-80.2000E-03,+500.3359E-03,-502.1094E-03
-80.0000E-03,+500.3359E-03,-504.0625E-03
-79.8000E-03,+501.3125E-03,-507.9688E-03
-79.6000E-03,+501.3125E-03,-509.9219E-03
-79.4000E-03,+501.3125E-03,-511.8750E-03
-79.2000E-03,+500.3359E-03,-513.8281E-03
-79.0000E-03,+501.3125E-03,-515.7813E-03
-78.8000E-03,+500.3359E-03,-517.7344E-03
-78.6000E-03,+500.3359E-03,-519.6875E-03
-78.4000E-03,+500.3359E-03,-521.6406E-03
-78.2000E-03,+500.3359E-03,-523.5938E-03
-78.0000E-03,+500.3359E-03,-525.5469E-03
-77.8000E-03,+501.3125E-03,-527.5000E-03
-77.6000E-03,+501.3125E-03,-531.4063E-03
-77.4000E-03,+501.3125E-03,-533.3594E-03
-77.2000E-03,+501.3125E-03,-535.3125E-03
-77.0000E-03,+501.3125E-03,-537.2656E-03
-76.8000E-03,+500.3359E-03,-539.2188E-03
-76.6000E-03,+500.3359E-03,-539.2188E-03
-76.4000E-03,+501.3125E-03,-543.1250E-03
-76.2000E-03,+501.3125E-03,-543.1250E-03
-76.0000E-03,+500.3359E-03,-543.1250E-03
-75.8000E-03,+501.3125E-03,-545.0781E-03
-75.6000E-03,+501.3125E-03,-547.0313E-03
-75.4000E-03,+501.3125E-03,-548.9844E-03
-75.2000E-03,+501.3125E-03,-550.9375E-03
-75.0000E-03,+501.3125E-03,-550.9375E-03
-74.8000E-03,+501.3125E-03,-552.8906E-03
-74.6000E-03,+501.3125E-03,-554.8438E-03
-74.4000E-03,+501.3125E-03,-556.7969E-03
-74.2000E-03,+501.3125E-03,-556.7969E-03
-74.0000E-03,+500.3359E-03,-558.7500E-03
-73.8000E-03,+501.3125E-03,-560.7031E-03
-73.6000E-03,+501.3125E-03,-562.6563E-03
-73.4000E-03,+500.3359E-03,-564.6094E-03
-73.2000E-03,+501.3125E-03,-564.6094E-03
-73.0000E-03,+501.3125E-03,-566.5625E-03
-72.8000E-03,+501.3125E-03,-568.5156E-03
-72.6000E-03,+500.3359E-03,-570.4688E-03
-72.4000E-03,+500.3359E-03,-572.4219E-03
-72.2000E-03,+501.3125E-03,-572.4219E-03
-72.0000E-03,+500.3359E-03,-574.3750E-03
-71.8000E-03,+501.3125E-03,-574.3750E-03
-71.6000E-03,+500.3359E-03,-576.3281E-03
-71.4000E-03,+500.3359E-03,-578.2813E-03
-71.2000E-03,+500.3359E-03,-578.2813E-03
-71.0000E-03,+501.3125E-03,-580.2344E-03
-70.8000E-03,+501.3125E-03,-580.2344E-03
-70.6000E-03,+501.3125E-03,-580.2344E-03
-70.4000E-03,+501.3125E-03,-582.1875E-03
-70.2000E-03,+501.3125E-03,-582.1875E-03
-70.0000E-03,+500.3359E-03,-584.1406E-03
-69.8000E-03,+501.3125E-03,-586.0938E-03
-69.6000E-03,+501.3125E-03,-586.0938E-03
-69.4000E-03,+500.3359E-03,-588.0469E-03
-69.2000E-03,+501.3125E-03,-588.0469E-03
-69.0000E-03,+500.3359E-03,-590.0000E-03
-68.8000E-03,+501.3125E-03,-590.0000E-03
-68.6000E-03,+501.3125E-03,-590.0000E-03
-68.4000E-03,+500.3359E-03,-591.9531E-03
-68.2000E-03,+501.3125E-03,-591.9531E-03
-68.0000E-03,+501.3125E-03,-593.9063E-03
-67.8000E-03,+501.3125E-03,-595.8594E-03
-67.6000E-03,+501.3125E-03,-595.8594E-03
-67.4000E-03,+501.3125E-03,-599.7656E-03
-67.2000E-03,+500.3359E-03,-599.7656E-03
-67.0000E-03,+500.3359E-03,-601.7188E-03
-66.8000E-03,+501.3125E-03,-601.7188E-03
-66.6000E-03,+500.3359E-03,-601.7188E-03
-66.4000E-03,+501.3125E-03,-603.6719E-03
-66.2000E-03,+501.3125E-03,-603.6719E-03
-66.0000E-03,+501.3125E-03,-605.6250E-03
-65.8000E-03,+500.3359E-03,-605.6250E-03
-65.6000E-03,+501.3125E-03,-607.5781E-03
-65.4000E-03,+501.3125E-03,-607.5781E-03
-65.2000E-03,+501.3125E-03,-609.5313E-03
-65.0000E-03,+501.3125E-03,-609.5313E-03
-64.8000E-03,+501.3125E-03,-611.4844E-03
-64.6000E-03,+501.3125E-03,-613.4375E-03
-64.4000E-03,+501.3125E-03,-613.4375E-03
-64.2000E-03,+501.3125E-03,-613.4375E-03
-64.0000E-03,+501.3125E-03,-615.3906E-03
-63.8000E-03,+501.3125E-03,-615.3906E-03
-63.6000E-03,+500.3359E-03,-617.3438E-03
-63.4000E-03,+500.3359E-03,-617.3438E-03
-63.2000E-03,+500.3359E-03,-617.3438E-03
-63.0000E-03,+501.3125E-03,-619.2969E-03
-62.8000E-03,+500.3359E-03,-619.2969E-03
-62.6000E-03,+500.3359E-03,-619.2969E-03
-62.4000E-03,+501.3125E-03,-619.2969E-03
-62.2000E-03,+500.3359E-03,-619.2969E-03
-62.0000E-03,+500.3359E-03,-619.2969E-03
-61.8000E-03,+501.3125E-03,-619.2969E-03
-61.6000E-03,+500.3359E-03,-619.2969E-03
-61.4000E-03,+500.3359E-03,-619.2969E-03
-61.2000E-03,+500.3359E-03,-619.2969E-03
-61.0000E-03,+501.3125E-03,-619.2969E-03
-60.8000E-03,+501.3125E-03,-621.2500E-03
-60.6000E-03,+501.3125E-03,-621.2500E-03
-60.4000E-03,+501.3125E-03,-621.2500E-03
-60.2000E-03,+501.3125E-03,-621.2500E-03
-60.0000E-03,+501.3125E-03,-623.2031E-03
-59.8000E-03,+501.3125E-03,-623.2031E-03
-59.6000E-03,+501.3125E-03,-623.2031E-03
-59.4000E-03,+501.3125E-03,-621.2500E-03
-59.2000E-03,+501.3125E-03,-619.2969E-03
-59.0000E-03,+501.3125E-03,-621.2500E-03
-58.8000E-03,+501.3125E-03,-621.2500E-03
-58.6000E-03,+501.3125E-03,-621.2500E-03
-58.4000E-03,+501.3125E-03,-621.2500E-03
-58.2000E-03,+501.3125E-03,-621.2500E-03
-58.0000E-03,+501.3125E-03,-621.2500E-03
-57.8000E-03,+501.3125E-03,-621.2500E-03
-57.6000E-03,+501.3125E-03,-621.2500E-03
-57.4000E-03,+501.3125E-03,-623.2031E-03
-57.2000E-03,+501.3125E-03,-623.2031E-03
-57.0000E-03,+501.3125E-03,-623.2031E-03
-56.8000E-03,+501.3125E-03,-623.2031E-03
-56.6000E-03,+501.3125E-03,-623.2031E-03
-56.4000E-03,+501.3125E-03,-625.1563E-03
-56.2000E-03,+501.3125E-03,-625.1563E-03
-56.0000E-03,+501.3125E-03,-625.1563E-03
-55.8000E-03,+501.3125E-03,-625.1563E-03
-55.6000E-03,+501.3125E-03,-625.1563E-03
-55.4000E-03,+501.3125E-03,-625.1563E-03
-55.2000E-03,+501.3125E-03,-627.1094E-03
-55.0000E-03,+501.3125E-03,-627.1094E-03
-54.8000E-03,+501.3125E-03,-627.1094E-03
-54.6000E-03,+501.3125E-03,-627.1094E-03
-54.4000E-03,+501.3125E-03,-627.1094E-03
-54.2000E-03,+501.3125E-03,-627.1094E-03
-54.0000E-03,+501.3125E-03,-627.1094E-03
-53.8000E-03,+501.3125E-03,-627.1094E-03
-53.6000E-03,+500.3359E-03,-627.1094E-03
-53.4000E-03,+501.3125E-03,-627.1094E-03
-53.2000E-03,+501.3125E-03,-627.1094E-03
-53.0000E-03,+501.3125E-03,-627.1094E-03
-52.8000E-03,+501.3125E-03,-629.0625E-03
-52.6000E-03,+500.3359E-03,-629.0625E-03
-52.4000E-03,+501.3125E-03,-629.0625E-03
-52.2000E-03,+501.3125E-03,-629.0625E-03
-52.0000E-03,+500.3359E-03,-629.0625E-03
-51.8000E-03,+501.3125E-03,-629.0625E-03
-51.6000E-03,+501.3125E-03,-629.0625E-03
-51.4000E-03,+501.3125E-03,-629.0625E-03
-51.2000E-03,+501.3125E-03,-629.0625E-03
-51.0000E-03,+501.3125E-03,-629.0625E-03
-50.8000E-03,+501.3125E-03,-631.0156E-03
-50.6000E-03,+501.3125E-03,-632.9688E-03
-50.4000E-03,+501.3125E-03,-632.9688E-03
-50.2000E-03,+501.3125E-03,-632.9688E-03
-50.0000E-03,-505.5234E-03,-623.2031E-03
-49.8000E-03,-507.4766E-03,-603.6719E-03
-49.6000E-03,-507.4766E-03,-586.0938E-03
-49.4000E-03,-508.4531E-03,-566.5625E-03
-49.2000E-03,-508.4531E-03,-548.9844E-03
-49.0000E-03,-508.4531E-03,-531.4063E-03
-48.8000E-03,-508.4531E-03,-513.8281E-03
-48.6000E-03,-508.4531E-03,-496.2500E-03
-48.4000E-03,-508.4531E-03,-480.6250E-03
-48.2000E-03,-508.4531E-03,-465.0000E-03
-48.0000E-03,-508.4531E-03,-449.3750E-03
-47.8000E-03,-508.4531E-03,-433.7500E-03
-47.6000E-03,-508.4531E-03,-418.1250E-03
-47.4000E-03,-508.4531E-03,-404.4531E-03
-47.2000E-03,-508.4531E-03,-388.8281E-03
-47.0000E-03,-508.4531E-03,-375.1563E-03
-46.8000E-03,-508.4531E-03,-361.4844E-03
-46.6000E-03,-508.4531E-03,-345.8594E-03
-46.4000E-03,-508.4531E-03,-334.1406E-03
-46.2000E-03,-508.4531E-03,-320.4688E-03
-46.0000E-03,-508.4531E-03,-304.8438E-03
-45.8000E-03,-508.4531E-03,-293.1250E-03
-45.6000E-03,-508.4531E-03,-279.4531E-03
-45.4000E-03,-508.4531E-03,-265.7813E-03
-45.2000E-03,-508.4531E-03,-252.1094E-03
-45.0000E-03,-508.4531E-03,-240.3906E-03
-44.8000E-03,-508.4531E-03,-228.6719E-03
-44.6000E-03,-508.4531E-03,-216.9531E-03
-44.4000E-03,-508.4531E-03,-205.2344E-03
-44.2000E-03,-508.4531E-03,-195.4688E-03
-44.0000E-03,-508.4531E-03,-183.7500E-03
-43.8000E-03,-508.4531E-03,-172.0313E-03
-43.6000E-03,-508.4531E-03,-162.2656E-03
-43.4000E-03,-508.4531E-03,-152.5000E-03
-43.2000E-03,-508.4531E-03,-142.7344E-03
-43.0000E-03,-508.4531E-03,-131.0156E-03
-42.8000E-03,-508.4531E-03,-121.2500E-03
-42.6000E-03,-508.4531E-03,-109.5313E-03
-42.4000E-03,-508.4531E-03,-99.7656E-03
-42.2000E-03,-508.4531E-03,-90.0000E-03
-42.0000E-03,-508.4531E-03,-82.1875E-03
-41.8000E-03,-508.4531E-03,-72.4219E-03
-41.6000E-03,-508.4531E-03,-64.6094E-03
-41.4000E-03,-508.4531E-03,-54.8438E-03
-41.2000E-03,-508.4531E-03,-47.0313E-03
-41.0000E-03,-508.4531E-03,-39.2188E-03
-40.8000E-03,-508.4531E-03,-29.4531E-03
-40.6000E-03,-508.4531E-03,-21.6406E-03
-40.4000E-03,-508.4531E-03,-13.8281E-03
-40.2000E-03,-508.4531E-03,-7.9688E-03
-40.0000E-03,-508.4531E-03,-156.3E-06
-39.8000E-03,-508.4531E-03,+5.7031E-03
-39.6000E-03,-508.4531E-03,+13.5156E-03
-39.4000E-03,-508.4531E-03,+21.3281E-03
-39.2000E-03,-508.4531E-03,+27.1875E-03
-39.0000E-03,-508.4531E-03,+35.0000E-03
-38.8000E-03,-508.4531E-03,+40.8594E-03
-38.6000E-03,-508.4531E-03,+46.7187E-03
-38.4000E-03,-508.4531E-03,+52.5781E-03
-38.2000E-03,-508.4531E-03,+58.4375E-03
-38.0000E-03,-508.4531E-03,+66.2500E-03
-37.8000E-03,-508.4531E-03,+72.1094E-03
-37.6000E-03,-508.4531E-03,+77.9687E-03
-37.4000E-03,-508.4531E-03,+83.8281E-03
-37.2000E-03,-508.4531E-03,+89.6875E-03
-37.0000E-03,-508.4531E-03,+95.5469E-03
-36.8000E-03,-508.4531E-03,+101.4062E-03
-36.6000E-03,-508.4531E-03,+107.2656E-03
-36.4000E-03,-508.4531E-03,+111.1719E-03
-36.2000E-03,-508.4531E-03,+117.0312E-03
-36.0000E-03,-508.4531E-03,+122.8906E-03
-35.8000E-03,-508.4531E-03,+126.7969E-03
-35.6000E-03,-508.4531E-03,+132.6562E-03
-35.4000E-03,-508.4531E-03,+138.5156E-03
-35.2000E-03,-508.4531E-03,+142.4219E-03
-35.0000E-03,-508.4531E-03,+148.2812E-03
-34.8000E-03,-508.4531E-03,+152.1875E-03
-34.6000E-03,-508.4531E-03,+156.0937E-03
-34.4000E-03,-508.4531E-03,+160.0000E-03
-34.2000E-03,-508.4531E-03,+161.9531E-03
-34.0000E-03,-508.4531E-03,+165.8594E-03
-33.8000E-03,-508.4531E-03,+169.7656E-03
-33.6000E-03,-508.4531E-03,+173.6719E-03
-33.4000E-03,-508.4531E-03,+177.5781E-03
-33.2000E-03,-508.4531E-03,+179.5312E-03
-33.0000E-03,-508.4531E-03,+185.3906E-03
-32.8000E-03,-508.4531E-03,+187.3437E-03
-32.6000E-03,-508.4531E-03,+191.2500E-03
-32.4000E-03,-508.4531E-03,+195.1562E-03
-32.2000E-03,-508.4531E-03,+197.1094E-03
-32.0000E-03,-508.4531E-03,+201.0156E-03
-31.8000E-03,-508.4531E-03,+204.9219E-03
-31.6000E-03,-508.4531E-03,+206.8750E-03
-31.4000E-03,-508.4531E-03,+208.8281E-03
-31.2000E-03,-508.4531E-03,+210.7812E-03
-31.0000E-03,-508.4531E-03,+214.6875E-03
-30.8000E-03,-508.4531E-03,+216.6406E-03
-30.6000E-03,-508.4531E-03,+220.5469E-03
-30.4000E-03,-508.4531E-03,+222.5000E-03
-30.2000E-03,-508.4531E-03,+226.4062E-03
-30.0000E-03,-508.4531E-03,+228.3594E-03
-29.8000E-03,-508.4531E-03,+230.3125E-03
-29.6000E-03,-508.4531E-03,+232.2656E-03
-29.4000E-03,-508.4531E-03,+236.1719E-03
-29.2000E-03,-508.4531E-03,+238.1250E-03
-29.0000E-03,-508.4531E-03,+242.0312E-03
-28.8000E-03,-508.4531E-03,+245.9375E-03
-28.6000E-03,-508.4531E-03,+247.8906E-03
-28.4000E-03,-508.4531E-03,+251.7969E-03
-28.2000E-03,-508.4531E-03,+253.7500E-03
-28.0000E-03,-508.4531E-03,+255.7031E-03
-27.8000E-03,-508.4531E-03,+259.6094E-03
-27.6000E-03,-508.4531E-03,+261.5625E-03
-27.4000E-03,-508.4531E-03,+263.5156E-03
-27.2000E-03,-508.4531E-03,+265.4687E-03
-27.0000E-03,-508.4531E-03,+267.4219E-03
-26.8000E-03,-508.4531E-03,+269.3750E-03
-26.6000E-03,-508.4531E-03,+271.3281E-03
-26.4000E-03,-508.4531E-03,+273.2812E-03
-26.2000E-03,-508.4531E-03,+275.2344E-03
-26.0000E-03,-508.4531E-03,+279.1406E-03
-25.8000E-03,-508.4531E-03,+283.0469E-03
-25.6000E-03,-508.4531E-03,+285.0000E-03
-25.4000E-03,-508.4531E-03,+285.0000E-03
-25.2000E-03,-508.4531E-03,+286.9531E-03
-25.0000E-03,-508.4531E-03,+288.9062E-03
-24.8000E-03,-508.4531E-03,+290.8594E-03
-24.6000E-03,-508.4531E-03,+292.8125E-03
-24.4000E-03,-508.4531E-03,+294.7656E-03
-24.2000E-03,-508.4531E-03,+296.7187E-03
-24.0000E-03,-508.4531E-03,+298.6719E-03
-23.8000E-03,-508.4531E-03,+300.6250E-03
-23.6000E-03,-508.4531E-03,+302.5781E-03
-23.4000E-03,-508.4531E-03,+302.5781E-03
-23.2000E-03,-508.4531E-03,+304.5312E-03
-23.0000E-03,-508.4531E-03,+304.5312E-03
-22.8000E-03,-508.4531E-03,+306.4844E-03
-22.6000E-03,-508.4531E-03,+308.4375E-03
-22.4000E-03,-508.4531E-03,+308.4375E-03
-22.2000E-03,-508.4531E-03,+310.3906E-03
-22.0000E-03,-508.4531E-03,+310.3906E-03
-21.8000E-03,-508.4531E-03,+312.3437E-03
-21.6000E-03,-508.4531E-03,+314.2969E-03
-21.4000E-03,-508.4531E-03,+314.2969E-03
-21.2000E-03,-508.4531E-03,+316.2500E-03
-21.0000E-03,-508.4531E-03,+318.2031E-03
-20.8000E-03,-508.4531E-03,+318.2031E-03
-20.6000E-03,-508.4531E-03,+320.1562E-03
-20.4000E-03,-508.4531E-03,+322.1094E-03
-20.2000E-03,-508.4531E-03,+324.0625E-03
-20.0000E-03,-508.4531E-03,+324.0625E-03
-19.8000E-03,-508.4531E-03,+326.0156E-03
-19.6000E-03,-508.4531E-03,+326.0156E-03
-19.4000E-03,-508.4531E-03,+327.9687E-03
-19.2000E-03,-508.4531E-03,+327.9687E-03
-19.0000E-03,-508.4531E-03,+329.9219E-03
-18.8000E-03,-508.4531E-03,+329.9219E-03
-18.6000E-03,-508.4531E-03,+331.8750E-03
-18.4000E-03,-508.4531E-03,+331.8750E-03
-18.2000E-03,-508.4531E-03,+333.8281E-03
-18.0000E-03,-508.4531E-03,+333.8281E-03
-17.8000E-03,-508.4531E-03,+333.8281E-03
-17.6000E-03,-508.4531E-03,+333.8281E-03
-17.4000E-03,-508.4531E-03,+333.8281E-03
-17.2000E-03,-508.4531E-03,+333.8281E-03
-17.0000E-03,-508.4531E-03,+333.8281E-03
-16.8000E-03,-508.4531E-03,+335.7812E-03
-16.6000E-03,-508.4531E-03,+335.7812E-03
-16.4000E-03,-508.4531E-03,+337.7344E-03
-16.2000E-03,-508.4531E-03,+337.7344E-03
-16.0000E-03,-508.4531E-03,+337.7344E-03
-15.8000E-03,-508.4531E-03,+339.6875E-03
-15.6000E-03,-508.4531E-03,+339.6875E-03
-15.4000E-03,-508.4531E-03,+339.6875E-03
-15.2000E-03,-508.4531E-03,+339.6875E-03
-15.0000E-03,-508.4531E-03,+339.6875E-03
-14.8000E-03,-508.4531E-03,+339.6875E-03
-14.6000E-03,-508.4531E-03,+339.6875E-03
-14.4000E-03,-508.4531E-03,+339.6875E-03
-14.2000E-03,-508.4531E-03,+339.6875E-03
-14.0000E-03,-508.4531E-03,+341.6406E-03
-13.8000E-03,-508.4531E-03,+341.6406E-03
-13.6000E-03,-508.4531E-03,+341.6406E-03
-13.4000E-03,-508.4531E-03,+341.6406E-03
-13.2000E-03,-508.4531E-03,+341.6406E-03
-13.0000E-03,-508.4531E-03,+341.6406E-03
-12.8000E-03,-508.4531E-03,+343.5937E-03
-12.6000E-03,-508.4531E-03,+345.5469E-03
-12.4000E-03,-508.4531E-03,+345.5469E-03
-12.2000E-03,-508.4531E-03,+345.5469E-03
-12.0000E-03,-508.4531E-03,+345.5469E-03
-11.8000E-03,-508.4531E-03,+347.5000E-03
-11.6000E-03,-508.4531E-03,+349.4531E-03
-11.4000E-03,-508.4531E-03,+349.4531E-03
-11.2000E-03,-508.4531E-03,+349.4531E-03
-11.0000E-03,-508.4531E-03,+351.4062E-03
-10.8000E-03,-508.4531E-03,+351.4062E-03
-10.6000E-03,-508.4531E-03,+351.4062E-03
-10.4000E-03,-508.4531E-03,+351.4062E-03
-10.2000E-03,-508.4531E-03,+353.3594E-03
