x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-100.0000E-03,+1.1171875E+00,-13.8183594E+00,-5.0761719E+00,+5.6244531E+00
-99.8000E-03,+1.1757813E+00,-13.8183594E+00,-4.8027344E+00,+5.3119531E+00
-99.6000E-03,+1.2246094E+00,-13.8183594E+00,-4.5292969E+00,+4.9994531E+00
-99.4000E-03,+1.2734375E+00,-13.8183594E+00,-4.2460937E+00,+4.6869531E+00
-99.2000E-03,+1.3027344E+00,-13.8183594E+00,-3.9726562E+00,+4.3842188E+00
-99.0000E-03,+1.3320313E+00,-13.8183594E+00,-3.6992187E+00,+4.0814844E+00
-98.8000E-03,+1.3515625E+00,-13.8183594E+00,-3.4257812E+00,+3.7689844E+00
-98.6000E-03,+1.3613281E+00,-13.8183594E+00,-3.1425781E+00,+3.4564844E+00
-98.4000E-03,+1.3710938E+00,-13.8183594E+00,-2.8691406E+00,+3.1537500E+00
-98.2000E-03,+1.3613281E+00,-13.8183594E+00,-2.5859375E+00,+2.8412500E+00
-98.0000E-03,+1.3613281E+00,-13.8183594E+00,-2.3125000E+00,+2.5189844E+00
-97.8000E-03,+1.3515625E+00,-13.8281250E+00,-2.0292969E+00,+2.2064844E+00
-97.6000E-03,+1.3320312E+00,-13.8281250E+00,-1.7460937E+00,+1.8939844E+00
-97.4000E-03,+1.3125000E+00,-13.8281250E+00,-1.4628906E+00,+1.5814844E+00
-97.2000E-03,+1.2832031E+00,-13.8281250E+00,-1.1796875E+00,+1.2787500E+00
-97.0000E-03,+1.2441406E+00,-13.8281250E+00,-896.4844E-03,+976.0156E-03
-96.8000E-03,+1.2050781E+00,-13.8281250E+00,-613.2812E-03,+683.0469E-03
-96.6000E-03,+1.1660156E+00,-13.8281250E+00,-330.0781E-03,+390.0781E-03
-96.4000E-03,+1.1171875E+00,-13.8281250E+00,-46.8750E-03,+77.5781E-03
-96.2000E-03,+1.0683594E+00,-13.8281250E+00,+226.5625E-03,-225.1562E-03
-96.0000E-03,+1.0097656E+00,-13.8281250E+00,+509.7656E-03,-537.6562E-03
-95.8000E-03,+960.9375E-03,-13.8281250E+00,+792.9688E-03,-850.1562E-03
-95.6000E-03,+892.5781E-03,-13.8281250E+00,+1.0761719E+00,-1.1626562E+00
-95.4000E-03,+833.9844E-03,-13.8281250E+00,+1.3496094E+00,-1.4751562E+00
-95.2000E-03,+765.6250E-03,-13.8281250E+00,+1.6328125E+00,-1.7778906E+00
-95.0000E-03,+687.5000E-03,-13.8281250E+00,+1.9062500E+00,-2.0903906E+00
-94.8000E-03,+609.3750E-03,-13.8281250E+00,+2.1796875E+00,-2.4028906E+00
-94.6000E-03,+541.0156E-03,-13.8281250E+00,+2.4531250E+00,-2.7056250E+00
-94.4000E-03,+453.1250E-03,-13.8281250E+00,+2.7265625E+00,-3.0181250E+00
-94.2000E-03,+375.0000E-03,-13.8281250E+00,+3.0000000E+00,-3.3306250E+00
-94.0000E-03,+287.1094E-03,-13.8281250E+00,+3.2734375E+00,-3.6528906E+00
-93.8000E-03,+199.2187E-03,-13.8281250E+00,+3.5468750E+00,-3.9653906E+00
-93.6000E-03,+111.3281E-03,-13.8281250E+00,+3.8203125E+00,-4.2876562E+00
-93.4000E-03,+13.6719E-03,-13.8281250E+00,+4.0937500E+00,-4.6001562E+00
-93.2000E-03,-83.9844E-03,-13.8281250E+00,+4.3671875E+00,-4.9028906E+00
-93.0000E-03,-181.6406E-03,-13.8281250E+00,+4.6503906E+00,-5.2153906E+00
-92.8000E-03,-279.2969E-03,-13.8281250E+00,+4.9238281E+00,-5.5278906E+00
-92.6000E-03,-376.9531E-03,-13.8281250E+00,+5.1972656E+00,-5.8306250E+00
-92.4000E-03,-474.6094E-03,-13.8281250E+00,+5.4804688E+00,-6.1333594E+00
-92.2000E-03,-572.2656E-03,-13.8183594E+00,+5.7539063E+00,-6.4360937E+00
-92.0000E-03,-679.6875E-03,-13.8183594E+00,+6.0371094E+00,-6.7388281E+00
-91.8000E-03,-777.3438E-03,-13.8183594E+00,+6.3105469E+00,-7.0415625E+00
-91.6000E-03,-884.7656E-03,-13.8183594E+00,+6.5937500E+00,-7.3540625E+00
-91.4000E-03,-1.0019531E+00,-13.8183594E+00,+6.8769531E+00,-7.6665625E+00
