x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-5.0000E+00,-630.9E-03,-605.5E-03,-1.7754E+00,+1.9277E+00
-4.9900E+00,-630.9E-03,-605.5E-03,-1.7754E+00,+1.9277E+00
-4.9800E+00,-630.9E-03,-605.5E-03,-1.7754E+00,+1.9277E+00
-4.9700E+00,-630.9E-03,-615.2E-03,-1.7754E+00,+1.9277E+00
-4.9600E+00,-630.9E-03,-615.2E-03,-1.7754E+00,+1.9277E+00
-4.9500E+00,-640.6E-03,-615.2E-03,-1.7754E+00,+1.9277E+00
-4.9400E+00,-640.6E-03,-625.0E-03,-1.7754E+00,+1.9277E+00
-4.9300E+00,-640.6E-03,-625.0E-03,-1.7754E+00,+1.9277E+00
-4.9200E+00,-640.6E-03,-625.0E-03,-1.7754E+00,+1.9277E+00
-4.9100E+00,-650.4E-03,-625.0E-03,-1.7754E+00,+1.9277E+00
-4.9000E+00,-650.4E-03,-625.0E-03,-1.7656E+00,+1.9277E+00
-4.8900E+00,-650.4E-03,-634.8E-03,-1.7656E+00,+1.9180E+00
-4.8800E+00,-650.4E-03,-634.8E-03,-1.7656E+00,+1.9180E+00
-4.8700E+00,-660.2E-03,-634.8E-03,-1.7656E+00,+1.9180E+00
-4.8600E+00,-660.2E-03,-634.8E-03,-1.7656E+00,+1.9180E+00
-4.8500E+00,-660.2E-03,-634.8E-03,-1.7656E+00,+1.9180E+00
-4.8400E+00,-660.2E-03,-644.5E-03,-1.7656E+00,+1.9180E+00
-4.8300E+00,-660.2E-03,-644.5E-03,-1.7656E+00,+1.9180E+00
-4.8200E+00,-669.9E-03,-644.5E-03,-1.7656E+00,+1.9180E+00
-4.8100E+00,-669.9E-03,-644.5E-03,-1.7656E+00,+1.9180E+00
-4.8000E+00,-669.9E-03,-644.5E-03,-1.7656E+00,+1.9180E+00
-4.7900E+00,-669.9E-03,-654.3E-03,-1.7656E+00,+1.9180E+00
-4.7800E+00,-669.9E-03,-654.3E-03,-1.7656E+00,+1.9180E+00
-4.7700E+00,-669.9E-03,-654.3E-03,-1.7656E+00,+1.9180E+00
-4.7600E+00,-669.9E-03,-654.3E-03,-1.7656E+00,+1.9180E+00
-4.7500E+00,-669.9E-03,-654.3E-03,-1.7656E+00,+1.9180E+00
-4.7400E+00,-679.7E-03,-654.3E-03,-1.7656E+00,+1.9180E+00
-4.7300E+00,-679.7E-03,-654.3E-03,-1.7656E+00,+1.9180E+00
-4.7200E+00,-679.7E-03,-664.1E-03,-1.7656E+00,+1.9180E+00
