x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+900.0E-03,-576.8E-03,-74.2E-03,+736.7E-03,-768.7E-03
+910.0E-03,-708.8E-03,-841.8E-03,+1.5043E+00,-1.6184E+00
+920.0E-03,-648.3E-03,-345.7E-03,+2.4164E+00,-2.6242E+00
+930.0E-03,-465.9E-03,+826.2E-03,+2.4066E+00,-2.6125E+00
+940.0E-03,-378.0E-03,+1.2969E+00,+1.4926E+00,-1.6047E+00
+950.0E-03,-489.7E-03,+502.0E-03,+750.4E-03,-784.4E-03
+960.0E-03,-669.8E-03,-611.3E-03,+1.0707E+00,-1.1379E+00
+970.0E-03,-704.1E-03,-720.7E-03,+2.0688E+00,-2.2414E+00
+980.0E-03,-553.4E-03,+302.7E-03,+2.5551E+00,-2.7746E+00
+990.0E-03,-397.1E-03,+1.2402E+00,+1.9594E+00,-2.1223E+00
+1.0000E+00,-423.3E-03,+970.7E-03,+990.6E-03,-1.0480E+00
+1.0100E+00,-601.0E-03,-183.6E-03,+810.9E-03,-850.8E-03
+1.0200E+00,-717.4E-03,-837.9E-03,+1.6410E+00,-1.7687E+00
+1.0300E+00,-633.8E-03,-205.1E-03,+2.4750E+00,-2.6867E+00
+1.0400E+00,-451.8E-03,+947.3E-03,+2.3227E+00,-2.5207E+00
+1.0500E+00,-390.5E-03,+1.2383E+00,+1.3676E+00,-1.4680E+00
+1.0600E+00,-524.8E-03,+314.5E-03,+762.1E-03,-796.1E-03
+1.0700E+00,-691.2E-03,-701.2E-03,+1.2406E+00,-1.3273E+00
+1.0800E+00,-687.3E-03,-582.0E-03,+2.2133E+00,-2.3996E+00
+1.0900E+00,-519.8E-03,+521.5E-03,+2.5043E+00,-2.7199E+00
+1.1000E+00,-389.3E-03,+1.2773E+00,+1.7641E+00,-1.9055E+00
+1.1100E+00,-453.7E-03,+763.7E-03,+885.2E-03,-932.8E-03
+1.1200E+00,-635.4E-03,-390.6E-03,+937.9E-03,-991.4E-03
+1.1300E+00,-712.0E-03,-785.2E-03,+1.8539E+00,-2.0031E+00
+1.1400E+00,-590.9E-03,+60.5E-03,+2.5141E+00,-2.7297E+00
+1.1500E+00,-418.6E-03,+1.1172E+00,+2.1195E+00,-2.2961E+00
+1.1600E+00,-405.7E-03,+1.0937E+00,+1.1488E+00,-1.2238E+00
+1.1700E+00,-567.8E-03,+19.5E-03,+787.5E-03,-825.4E-03
+1.1800E+00,-704.9E-03,-789.1E-03,+1.4770E+00,-1.5891E+00
+1.1900E+00,-651.0E-03,-345.7E-03,+2.3676E+00,-2.5695E+00
+1.2000E+00,-471.7E-03,+802.7E-03,+2.3695E+00,-2.5715E+00
+1.2100E+00,-386.2E-03,+1.2520E+00,+1.4867E+00,-1.6008E+00
+1.2200E+00,-500.2E-03,+447.3E-03,+799.2E-03,-837.1E-03
+1.2300E+00,-670.9E-03,-613.3E-03,+1.1527E+00,-1.2297E+00
+1.2400E+00,-688.9E-03,-628.9E-03,+2.1059E+00,-2.2824E+00
+1.2500E+00,-532.7E-03,+416.0E-03,+2.4809E+00,-2.6945E+00
+1.2600E+00,-394.0E-03,+1.2344E+00,+1.8227E+00,-1.9719E+00
+1.2700E+00,-445.2E-03,+812.5E-03,+941.8E-03,-995.3E-03
+1.2800E+00,-622.1E-03,-322.3E-03,+928.1E-03,-979.7E-03
+1.2900E+00,-706.5E-03,-767.6E-03,+1.7992E+00,-1.9445E+00
+1.3000E+00,-594.4E-03,+27.3E-03,+2.4711E+00,-2.6828E+00
+1.3100E+00,-425.2E-03,+1.0742E+00,+2.1156E+00,-2.2941E+00
+1.3200E+00,-410.0E-03,+1.0703E+00,+1.1801E+00,-1.2590E+00
+1.3300E+00,-567.4E-03,+23.4E-03,+826.6E-03,-868.4E-03
+1.3400E+00,-701.0E-03,-757.8E-03,+1.5004E+00,-1.6145E+00
+1.3500E+00,-645.2E-03,-298.8E-03,+2.3500E+00,-2.5500E+00
+1.3600E+00,-469.8E-03,+820.3E-03,+2.3168E+00,-2.5148E+00
+1.3700E+00,-396.3E-03,+1.1992E+00,+1.4516E+00,-1.5598E+00
+1.3800E+00,-516.2E-03,+359.4E-03,+838.3E-03,-880.1E-03
+1.3900E+00,-678.0E-03,-630.9E-03,+1.2523E+00,-1.3410E+00
+1.4000E+00,-677.2E-03,-527.3E-03,+2.1605E+00,-2.3430E+00
+1.4100E+00,-516.6E-03,+533.2E-03,+2.4145E+00,-2.6223E+00
+1.4200E+00,-399.8E-03,+1.2070E+00,+1.7035E+00,-1.8391E+00
+1.4300E+00,-474.8E-03,+638.7E-03,+928.1E-03,-981.6E-03
+1.4400E+00,-647.1E-03,-441.4E-03,+1.0824E+00,-1.1516E+00
+1.4500E+00,-695.9E-03,-656.2E-03,+1.9594E+00,-2.1223E+00
